===== GPU BOARD 2026-06-18 15:04:04 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:04.963, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 62, 75.64 W
===== GPU BOARD 2026-06-18 15:04:06 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:07.024, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 64.64 W
===== GPU BOARD 2026-06-18 15:04:09 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:09.083, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 63.54 W
===== GPU BOARD 2026-06-18 15:04:11 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:11.145, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 64.27 W
===== GPU BOARD 2026-06-18 15:04:13 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:13.207, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 65.63 W
===== GPU BOARD 2026-06-18 15:04:15 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:15.269, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 66.78 W
===== GPU BOARD 2026-06-18 15:04:17 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:17.329, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 63.37 W
===== GPU BOARD 2026-06-18 15:04:19 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:19.388, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 63.47 W
===== GPU BOARD 2026-06-18 15:04:21 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:21.454, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 65.03 W
===== GPU BOARD 2026-06-18 15:04:23 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:23.522, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 62, 75.52 W
===== GPU BOARD 2026-06-18 15:04:25 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:25.583, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 61, 69.99 W
===== GPU BOARD 2026-06-18 15:04:27 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:27.651, NVIDIA GeForce RTX 5090 Laptop GPU, 36 %, 14558 MiB, 24463 MiB, 59, 44.87 W
===== GPU BOARD 2026-06-18 15:04:29 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:29.716, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 52.35 W
===== GPU BOARD 2026-06-18 15:04:31 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:31.780, NVIDIA GeForce RTX 5090 Laptop GPU, 28 %, 14558 MiB, 24463 MiB, 59, 51.59 W
===== GPU BOARD 2026-06-18 15:04:33 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:33.836, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 52.98 W
===== GPU BOARD 2026-06-18 15:04:35 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:35.903, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 59, 54.20 W
===== GPU BOARD 2026-06-18 15:04:37 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:37.973, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 77.81 W
===== GPU BOARD 2026-06-18 15:04:39 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:40.030, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 60, 62.34 W
===== GPU BOARD 2026-06-18 15:04:42 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:42.089, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 60, 61.81 W
===== GPU BOARD 2026-06-18 15:04:44 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:44.176, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 62.90 W
===== GPU BOARD 2026-06-18 15:04:46 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:46.235, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 79.71 W
===== GPU BOARD 2026-06-18 15:04:48 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:48.297, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 61, 64.71 W
===== GPU BOARD 2026-06-18 15:04:50 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:50.358, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 64.62 W
===== GPU BOARD 2026-06-18 15:04:52 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:52.420, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 68.04 W
===== GPU BOARD 2026-06-18 15:04:54 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:54.486, NVIDIA GeForce RTX 5090 Laptop GPU, 97 %, 14558 MiB, 24463 MiB, 61, 68.41 W
===== GPU BOARD 2026-06-18 15:04:56 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:56.546, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 65.37 W
===== GPU BOARD 2026-06-18 15:04:58 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:04:58.607, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 61, 66.14 W
===== GPU BOARD 2026-06-18 15:05:00 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:00.671, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 62, 76.00 W
===== GPU BOARD 2026-06-18 15:05:02 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:02.745, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 65.22 W
===== GPU BOARD 2026-06-18 15:05:04 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:04.810, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 67.10 W
===== GPU BOARD 2026-06-18 15:05:06 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:06.868, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 61, 50.74 W
===== GPU BOARD 2026-06-18 15:05:08 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:08.935, NVIDIA GeForce RTX 5090 Laptop GPU, 4 %, 14558 MiB, 24463 MiB, 59, 43.83 W
===== GPU BOARD 2026-06-18 15:05:10 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:10.997, NVIDIA GeForce RTX 5090 Laptop GPU, 81 %, 14558 MiB, 24463 MiB, 61, 50.12 W
===== GPU BOARD 2026-06-18 15:05:13 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:13.063, NVIDIA GeForce RTX 5090 Laptop GPU, 88 %, 14558 MiB, 24463 MiB, 62, 73.57 W
===== GPU BOARD 2026-06-18 15:05:15 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:15.122, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 75.60 W
===== GPU BOARD 2026-06-18 15:05:17 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:17.184, NVIDIA GeForce RTX 5090 Laptop GPU, 98 %, 14558 MiB, 24463 MiB, 63, 66.54 W
===== GPU BOARD 2026-06-18 15:05:19 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:19.247, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 64.72 W
===== GPU BOARD 2026-06-18 15:05:21 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:21.307, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 63.58 W
===== GPU BOARD 2026-06-18 15:05:23 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:23.371, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 60.18 W
===== GPU BOARD 2026-06-18 15:05:25 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:25.430, NVIDIA GeForce RTX 5090 Laptop GPU, 99 %, 14558 MiB, 24463 MiB, 61, 62.24 W
===== GPU BOARD 2026-06-18 15:05:27 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:27.495, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 71.52 W
===== GPU BOARD 2026-06-18 15:05:29 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:29.557, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 62, 71.81 W
===== GPU BOARD 2026-06-18 15:05:31 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:31.616, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 64.50 W
===== GPU BOARD 2026-06-18 15:05:33 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:33.687, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 65.28 W
===== GPU BOARD 2026-06-18 15:05:35 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:35.746, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 67.87 W
===== GPU BOARD 2026-06-18 15:05:37 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:37.806, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 66.20 W
===== GPU BOARD 2026-06-18 15:05:39 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:39.869, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 68.13 W
===== GPU BOARD 2026-06-18 15:05:41 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:41.931, NVIDIA GeForce RTX 5090 Laptop GPU, 97 %, 14558 MiB, 24463 MiB, 60, 71.65 W
===== GPU BOARD 2026-06-18 15:05:43 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:43.992, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 68.08 W
===== GPU BOARD 2026-06-18 15:05:46 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:46.054, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 68.27 W
===== GPU BOARD 2026-06-18 15:05:48 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:48.122, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 64.14 W
===== GPU BOARD 2026-06-18 15:05:50 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:50.192, NVIDIA GeForce RTX 5090 Laptop GPU, 97 %, 14558 MiB, 24463 MiB, 61, 53.24 W
===== GPU BOARD 2026-06-18 15:05:52 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:52.257, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 51.71 W
===== GPU BOARD 2026-06-18 15:05:54 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:54.318, NVIDIA GeForce RTX 5090 Laptop GPU, 6 %, 14558 MiB, 24463 MiB, 60, 57.08 W
===== GPU BOARD 2026-06-18 15:05:56 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:56.387, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 59, 54.37 W
===== GPU BOARD 2026-06-18 15:05:58 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:05:58.458, NVIDIA GeForce RTX 5090 Laptop GPU, 92 %, 14558 MiB, 24463 MiB, 60, 54.75 W
===== GPU BOARD 2026-06-18 15:06:00 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:00.525, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 62.37 W
===== GPU BOARD 2026-06-18 15:06:02 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:02.587, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 62.05 W
===== GPU BOARD 2026-06-18 15:06:04 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:04.646, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 61.79 W
===== GPU BOARD 2026-06-18 15:06:06 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:06.709, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 62.85 W
===== GPU BOARD 2026-06-18 15:06:08 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:08.776, NVIDIA GeForce RTX 5090 Laptop GPU, 90 %, 14558 MiB, 24463 MiB, 60, 60.74 W
===== GPU BOARD 2026-06-18 15:06:10 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:10.832, NVIDIA GeForce RTX 5090 Laptop GPU, 98 %, 14558 MiB, 24463 MiB, 63, 70.43 W
===== GPU BOARD 2026-06-18 15:06:12 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:12.891, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 66.58 W
===== GPU BOARD 2026-06-18 15:06:14 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:14.955, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 69.08 W
===== GPU BOARD 2026-06-18 15:06:16 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:17.018, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 68.37 W
===== GPU BOARD 2026-06-18 15:06:19 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:19.080, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 65.43 W
===== GPU BOARD 2026-06-18 15:06:21 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:21.148, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 65.54 W
===== GPU BOARD 2026-06-18 15:06:23 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:23.209, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 61, 70.48 W
===== GPU BOARD 2026-06-18 15:06:25 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:25.267, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 67.36 W
===== GPU BOARD 2026-06-18 15:06:27 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:27.329, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 61, 66.36 W
===== GPU BOARD 2026-06-18 15:06:29 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:29.390, NVIDIA GeForce RTX 5090 Laptop GPU, 97 %, 14558 MiB, 24463 MiB, 60, 68.70 W
===== GPU BOARD 2026-06-18 15:06:31 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:31.451, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 67.00 W
===== GPU BOARD 2026-06-18 15:06:33 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:33.510, NVIDIA GeForce RTX 5090 Laptop GPU, 40 %, 14558 MiB, 24463 MiB, 60, 49.28 W
===== GPU BOARD 2026-06-18 15:06:35 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:35.571, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 49.30 W
===== GPU BOARD 2026-06-18 15:06:37 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:37.631, NVIDIA GeForce RTX 5090 Laptop GPU, 49 %, 14558 MiB, 24463 MiB, 59, 61.10 W
===== GPU BOARD 2026-06-18 15:06:39 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:39.693, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 54.48 W
===== GPU BOARD 2026-06-18 15:06:41 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:41.772, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 59, 52.62 W
===== GPU BOARD 2026-06-18 15:06:43 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:43.834, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 59, 54.72 W
===== GPU BOARD 2026-06-18 15:06:45 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:45.895, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 60, 63.01 W
===== GPU BOARD 2026-06-18 15:06:47 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:47.960, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 59, 61.01 W
===== GPU BOARD 2026-06-18 15:06:49 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:50.031, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 59, 59.83 W
===== GPU BOARD 2026-06-18 15:06:52 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:52.095, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14558 MiB, 24463 MiB, 60, 67.17 W
===== GPU BOARD 2026-06-18 15:06:54 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:54.155, NVIDIA GeForce RTX 5090 Laptop GPU, 98 %, 14558 MiB, 24463 MiB, 61, 71.31 W
===== GPU BOARD 2026-06-18 15:06:56 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:56.220, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 71.13 W
===== GPU BOARD 2026-06-18 15:06:58 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:06:58.281, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 60, 67.60 W
===== GPU BOARD 2026-06-18 15:07:00 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:00.344, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 61, 77.11 W
===== GPU BOARD 2026-06-18 15:07:02 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:02.403, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 77.93 W
===== GPU BOARD 2026-06-18 15:07:04 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:04.463, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 76.55 W
===== GPU BOARD 2026-06-18 15:07:06 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:06.521, NVIDIA GeForce RTX 5090 Laptop GPU, 91 %, 14558 MiB, 24463 MiB, 61, 67.08 W
===== GPU BOARD 2026-06-18 15:07:08 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:08.582, NVIDIA GeForce RTX 5090 Laptop GPU, 95 %, 14558 MiB, 24463 MiB, 60, 63.42 W
===== GPU BOARD 2026-06-18 15:07:10 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:10.646, NVIDIA GeForce RTX 5090 Laptop GPU, 96 %, 14558 MiB, 24463 MiB, 60, 66.97 W
===== GPU BOARD 2026-06-18 15:07:12 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:12.714, NVIDIA GeForce RTX 5090 Laptop GPU, 93 %, 14558 MiB, 24463 MiB, 61, 68.68 W
===== GPU BOARD 2026-06-18 15:07:14 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:14.780, NVIDIA GeForce RTX 5090 Laptop GPU, 94 %, 14558 MiB, 24463 MiB, 61, 72.14 W
===== GPU BOARD 2026-06-18 15:07:16 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/06/18 15:07:16.838, NVIDIA GeForce RTX 5090 Laptop GPU, 21 %, 14558 MiB, 24463 MiB, 58, 58.80 W
===== GPU BOARD 2026-06-18 15:07:18 =====
timestamp, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
