tubelet_id,video_path,video_id,track_id,start_frame,end_frame,start_time_sec,end_time_sec,clip_span_sec,clip_duration_sec,mean_conf,min_conf,mean_bbox_area_ratio,mean_iou,max_center_jump_ratio,split,deep_knn_score_k1,deep_knn_score_k3,deep_knn_score_k5,deep_knn_score_k10,deep_knn_score_k20
homography_macro__20260316_162442_tp00046.mp4__track343__t3504_3696__00008791,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,343,3504,3696,245.45457869580667,258.90414465174126,13.449565955934588,13.449565955934588,0.3281279560178518,0.2564335465431213,0.0006254426215761,0.9767911053430824,0.0187587178405778,calibration,0.017102710902690887,0.018691034987568855,0.0193885937333107,0.020185064524412155,0.021044215187430382
homography_macro__20260316_162442_tp00046.mp4__track416__t4416_4536__00008792,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,416,4416,4536,309.3400169864961,317.7459957089552,8.40597872245911,8.40597872245911,0.3023221474140882,0.2529408633708954,0.0006375158579693,0.9736861444573502,0.0123884580012262,calibration,0.020415332168340683,0.02359483204782009,0.025193804875016212,0.027634745463728905,0.02968570962548256
homography_macro__20260316_162442_tp00046.mp4__track416__t4464_4560__00008793,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,416,4464,4560,312.70240847547973,319.42719145344705,6.7247829779673225,6.7247829779673225,0.3088831212371588,0.2529408633708954,0.000641139776953,0.9806790994173624,0.0123884580012262,calibration,0.021480193361639977,0.02408078871667385,0.025220710784196854,0.027865568175911903,0.03052707575261593
homography_macro__20260316_162442_tp00046.mp4__track447__t4992_5082__00008794,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,447,4992,5082,349.6887148542999,355.99319889614424,6.304484041844319,6.304484041844319,0.3203054182231426,0.2571996748447418,0.0006257618322189,0.9746277668919296,0.0210080904246762,calibration,0.01809302717447281,0.01840309239923954,0.018675293773412704,0.019513506442308426,0.02071843110024929
homography_macro__20260316_162442_tp00046.mp4__track447__t5040_5184__00008795,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,447,5040,5184,353.05110634328355,363.1382808102345,10.087174466950955,10.087174466950955,0.2975510247051716,0.2645819187164306,0.0006274445137954,0.9725130181681584,0.0208985888860329,calibration,0.018952850252389908,0.020000392571091652,0.02038402482867241,0.02130768448114395,0.023027727380394936
homography_macro__20260316_162442_tp00046.mp4__track447__t5088_5280__00008796,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,447,5088,5280,356.41349783226724,369.8630637882018,13.449565955934588,13.449565955934588,0.2870444506406784,0.2532490193843841,0.0006296700811929,0.9705758093240828,0.0245740680902094,calibration,0.015846842899918556,0.017776863649487495,0.018412725999951363,0.01965314894914627,0.02199140377342701
homography_macro__20260316_162442_tp00046.mp4__track447__t5136_5304__00008797,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,447,5136,5304,359.7758893212509,371.5442595326937,11.7683702114428,11.7683702114428,0.2861254066228866,0.2532490193843841,0.0006387943020368,0.9742234602820392,0.0245740680902094,calibration,0.021909628063440323,0.02347891964018345,0.024345871061086655,0.02582310512661934,0.027413660660386086
homography_macro__20260316_162442_tp00046.mp4__track579__t7200_7314__00008798,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,579,7200,7314,504.358723347548,512.3444031338842,7.98567978633622,7.98567978633622,0.3222217708826065,0.2952358722686767,0.0006319019972858,0.9837725236757264,0.0101945776470651,calibration,0.018463902175426483,0.018691187724471092,0.019048398360610008,0.01983180269598961,0.020984187722206116
homography_macro__20260316_162442_tp00046.mp4__track579__t7248_7362__00008799,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,579,7248,7362,507.7211148365316,515.7067946228677,7.985679786336107,7.985679786336107,0.3112668395042419,0.259524792432785,0.0006472298081028,0.9716241070927176,0.0497190889786238,calibration,0.028054645285010338,0.029442766681313515,0.030174273997545242,0.031366340816020966,0.03250478580594063
homography_macro__20260316_162442_tp00046.mp4__track580__t7440_7584__00008800,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,580,7440,7584,521.1706807924662,531.2578552594172,10.087174466950955,10.087174466950955,0.3471416421234607,0.2847413718700409,0.0006449318309289,0.9826877549353776,0.012190744043397,calibration,0.019194230437278748,0.020693005993962288,0.021207723766565323,0.02192367985844612,0.022754523903131485
homography_macro__20260316_162442_tp00046.mp4__track580__t7488_7608__00008801,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,580,7488,7608,524.5330722814499,532.939051003909,8.405978722459054,8.405978722459054,0.3304494936019182,0.2758073508739471,0.0006494636063281,0.9854991570984708,0.012190744043397,calibration,0.019987232983112335,0.021900413557887077,0.022616855800151825,0.023389313369989395,0.024082515388727188
homography_macro__20260316_162442_tp00046.mp4__track684__t8400_8490__00008802,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,684,8400,8490,588.4185105721393,594.7229946139836,6.304484041844262,6.304484041844262,0.3115202989429235,0.267396867275238,0.0006514180427716,0.9698327963583044,0.0316440099395394,calibration,0.017772793769836426,0.019239699468016624,0.020466085523366928,0.02190026268362999,0.02329576201736927
homography_macro__20260316_162442_tp00046.mp4__track684__t8448_8538__00008803,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,684,8448,8538,591.7809020611229,598.0853861029673,6.304484041844376,6.304484041844376,0.3122198954224586,0.267396867275238,0.0006567514196302,0.9641691091789668,0.0486629878828296,calibration,0.03103235736489296,0.03167909011244774,0.03256663680076599,0.03405747562646866,0.03571294620633125
homography_macro__20260316_162442_tp00046.mp4__track771__t9360_9534__00008804,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,771,9360,9534,655.6663403518123,667.8550094993781,12.188669147565747,12.188669147565747,0.3066639397293329,0.2550216615200043,0.0006195948352284,0.9704157544265036,0.0409605888252584,calibration,0.02391641214489937,0.02437654696404934,0.0250474251806736,0.02695176564157009,0.028877073898911476
homography_macro__20260316_162442_tp00046.mp4__track1215__t13584_13674__00008805,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1215,13584,13674,951.5567913823738,957.861275424218,6.304484041844262,6.304484041844262,0.3070285432040691,0.2537080347537994,0.0006543596969668,0.9744180506078574,0.0118334823544688,calibration,0.024944212287664413,0.02818463183939457,0.029728179797530174,0.03130505979061127,0.032387539744377136
homography_macro__20260316_162442_tp00046.mp4__track1254__t14544_14682__00008806,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1254,14544,14682,1018.8046211620468,1028.4714966928748,9.666875530827951,9.666875530827951,0.2757733128964901,0.2521986663341522,0.0006365832947363,0.9698591637214036,0.0448912654413269,calibration,0.023885732516646385,0.02479238063097,0.025205859914422035,0.02602975443005562,0.02678513526916504
homography_macro__20260316_162442_tp00046.mp4__track1655__t16992_17112__00008807,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,16992,17112,1190.2865871002132,1198.6925658226723,8.405978722459167,8.405978722459167,0.3126240633428097,0.2546576261520386,0.0006498957983012,0.9725161007591876,0.0499499144368388,calibration,0.026378795504570007,0.026831403374671936,0.028010647743940353,0.029428884387016296,0.03092307783663273
homography_macro__20260316_162442_tp00046.mp4__track1655__t17040_17190__00008808,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,17040,17190,1193.6489785891968,1204.1564519922708,10.507473403074073,10.507473403074073,0.2992640119045973,0.2569151818752289,0.0006685596250441,0.9649086775119348,0.0499499144368388,calibration,0.030272582545876503,0.033950548619031906,0.035211868584156036,0.036582477390766144,0.037820976227521896
homography_macro__20260316_162442_tp00046.mp4__track1655__t17088_17214__00008809,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,17088,17214,1197.0113700781806,1205.8376477367626,8.826277658582057,8.826277658582057,0.2839072234928608,0.2569151818752289,0.0006641549803418,0.9660140322658968,0.0499499144368388,calibration,0.03200099617242813,0.0334559790790081,0.03423937037587166,0.03579629585146904,0.0374433733522892
homography_macro__20260316_162442_tp00046.mp4__track1655__t17280_17430__00008810,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,17280,17430,1210.460936034115,1220.968409437189,10.507473403073844,10.507473403073844,0.276549132540822,0.252131849527359,0.0006350118108832,0.9457751945902478,0.0429588049775135,calibration,0.021333444863557816,0.02190343476831913,0.022562675178050995,0.023690901696681976,0.02459738776087761
homography_macro__20260316_162442_tp00046.mp4__track1655__t17328_17460__00008811,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,17328,17460,1213.823327523099,1223.0699041178038,9.246576594705177,9.246576594705177,0.2788601331412792,0.252131849527359,0.00064431943949,0.958530218106504,0.0319920044035681,calibration,0.021544819697737694,0.023560618981719017,0.02421436831355095,0.02498328685760498,0.026096811518073082
homography_macro__20260316_162442_tp00046.mp4__track1655__t17424_17514__00008812,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,17424,17514,1220.548110501066,1226.8525945429103,6.304484041844262,6.304484041844262,0.2979424502700567,0.2735019028186798,0.0006390501065861,0.9814674384151868,0.0140348522316993,calibration,0.01668800413608551,0.017366701737046242,0.01796843111515045,0.018946021795272827,0.0200278852134943
homography_macro__20260316_162442_tp00046.mp4__track1655__t17472_17562__00008813,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,17472,17562,1223.9105019900496,1230.214986031894,6.304484041844489,6.304484041844489,0.3006873521953821,0.2520322501659393,0.0006259704099149,0.9777304997767934,0.0135462795104447,calibration,0.017199231311678886,0.01726866513490677,0.017416466027498245,0.018131228163838387,0.01893777772784233
homography_macro__20260316_162442_tp00046.mp4__track1655__t17520_17634__00008814,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1655,17520,17634,1227.2728934790334,1235.2585732653697,7.98567978633605,7.98567978633605,0.2859649676829576,0.2504723668098449,0.0006363593479425,0.9726272791470032,0.0173276860298885,calibration,0.030879948288202286,0.03184257820248604,0.032226644456386566,0.03278440237045288,0.033548079431056976
homography_macro__20260316_162442_tp00046.mp4__track1768__t19632_19722__00008815,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1768,19632,19722,1375.2181189943142,1381.5226030361584,6.304484041844262,6.304484041844262,0.2917211297899484,0.2627179622650146,0.000648120812739,0.98145427906775,0.0124547002647196,calibration,0.028831902891397476,0.030399715527892113,0.030949842184782028,0.03157877177000046,0.03257780522108078
homography_macro__20260316_162442_tp00046.mp4__track1768__t19680_19800__00008816,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1768,19680,19800,1378.5805104832978,1386.986489205757,8.405978722459167,8.405978722459167,0.2719423491507768,0.2541854977607727,0.0006436229652984,0.9764314909309644,0.0124547002647196,calibration,0.02915247529745102,0.029833391308784485,0.0302618145942688,0.030961494892835617,0.03199213370680809
homography_macro__20260316_162442_tp00046.mp4__track1768__t19728_19848__00008817,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1768,19728,19848,1381.942901972281,1390.3488806947405,8.405978722459167,8.405978722459167,0.2664120029658079,0.2541854977607727,0.0006494054973444,0.9841655660334498,0.0110413340467229,calibration,0.023853467777371407,0.024411693215370178,0.024761399254202843,0.02525705099105835,0.026140954345464706
homography_macro__20260316_162442_tp00046.mp4__track1770__t20064_20178__00008818,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,1770,20064,20178,1405.479642395167,1413.465322181503,7.98567978633605,7.98567978633605,0.3017729558050632,0.2518066763877868,0.0006475331435612,0.9794164402266674,0.0226468780279213,calibration,0.01755364239215851,0.017792461439967155,0.018068833276629448,0.018955832347273827,0.02051778882741928
homography_macro__20260316_162442_tp00046.mp4__track2281__t24480_24600__00008819,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,2281,24480,24600,1714.819659381663,1723.2256381041225,8.405978722459167,8.405978722459167,0.2898994218558073,0.2688953876495361,0.0006699540225202,0.9773932747111124,0.0137360185232358,calibration,0.02304759994149208,0.023206010460853577,0.0234001986682415,0.023934144526720047,0.02464243583381176
homography_macro__20260316_162442_tp00046.mp4__track2281__t24528_24624__00008820,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,2281,24528,24624,1718.182050870647,1724.906833848614,6.724782977967379,6.724782977967379,0.2891508638858795,0.2558490037918091,0.0006841585096904,0.9770262022139689,0.0137360185232358,calibration,0.02241126447916031,0.02544744312763214,0.026507634669542313,0.02761249803006649,0.028609365224838257
homography_macro__20260316_162442_tp00046.mp4__track2831__t30240_30330__00008821,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,2831,30240,30330,2118.306638059701,2124.611122101546,6.304484041844262,6.304484041844262,0.7162572778761387,0.5047988295555115,0.0054388366119371,0.4249095417063197,0.1850798230850602,calibration,0.042395010590553284,0.04895563796162605,0.054299820214509964,0.06717033684253693,0.08311939984560013
homography_macro__20260316_162442_tp00046.mp4__track2997__t31056_31158__00008822,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,2997,31056,31158,2175.467293372424,2182.6123752865137,7.145081914090042,7.145081914090042,0.3261640220880508,0.2550221979618072,0.0006712760130834,0.9851302557162216,0.0065725377656668,calibration,0.026316272094845772,0.027701370418071747,0.028082171455025673,0.028655553236603737,0.02970121242105961
homography_macro__20260316_162442_tp00046.mp4__track3151__t32256_32346__00008823,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3151,32256,32346,2259.527080597015,2265.831564638859,6.304484041844262,6.304484041844262,0.6442751102149487,0.3500976860523224,0.0054707982104507,0.5818230605995879,0.1473673177742891,calibration,0.05561192333698273,0.06635924428701401,0.07333581149578094,0.0808429941534996,0.09308481961488724
homography_macro__20260316_162442_tp00046.mp4__track3151__t32304_32394__00008824,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3151,32304,32394,2262.8894720859985,2269.1939561278427,6.304484041844262,6.304484041844262,0.6911259330809116,0.5532645583152771,0.0061459125581832,0.7169727006733965,0.0947740726352947,calibration,0.06886762380599976,0.07335211336612701,0.07546635717153549,0.0816197469830513,0.0927797257900238
homography_macro__20260316_162442_tp00046.mp4__track3305__t33072_33162__00008825,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3305,33072,33162,2316.687735909737,2322.9922199515813,6.304484041844262,6.304484041844262,0.6612574122846127,0.525731086730957,0.0042333606772198,0.5619513380634718,0.1833363591242364,calibration,0.06286505609750748,0.06896121054887772,0.07369118183851242,0.08069460839033127,0.09334979951381683
homography_macro__20260316_162442_tp00046.mp4__track3626__t37488_37578__00008826,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3626,37488,37578,2626.027752896233,2632.332236938077,6.304484041844262,6.304484041844262,0.7816478125751019,0.7088741660118103,0.0230209803085176,0.8547763935199085,0.1488281216542115,calibration,0.05882042273879051,0.06522206217050552,0.0690717026591301,0.07533858716487885,0.08276490122079849
homography_macro__20260316_162442_tp00046.mp4__track3651__t38448_38538__00008827,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3651,38448,38538,2693.275582675906,2699.5800667177505,6.304484041844262,6.304484041844262,0.7863431293517351,0.4100179374217987,0.0168705268074246,0.8387471195107609,0.1349560992500228,calibration,0.07138452678918839,0.07232076674699783,0.07413385063409805,0.07648046314716339,0.07901071012020111
homography_macro__20260316_162442_tp00046.mp4__track3651__t38496_38586__00008828,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3651,38496,38586,2696.63797416489,2702.942458206734,6.304484041844262,6.304484041844262,0.8190256208181381,0.7533777356147766,0.0160009462217561,0.8027061417225068,0.1060821284444248,calibration,0.05309130251407623,0.05755111947655678,0.05925663560628891,0.06197989732027054,0.06513608247041702
homography_macro__20260316_162442_tp00046.mp4__track3651__t38544_38634__00008829,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3651,38544,38634,2700.0003656538734,2706.3048496957176,6.304484041844262,6.304484041844262,0.8128301575779915,0.7488788962364197,0.0143810452638754,0.7891658529775102,0.1060821284444248,calibration,0.058707207441329956,0.05948355421423912,0.060806047171354294,0.06369831413030624,0.06696926057338715
homography_macro__20260316_162442_tp00046.mp4__track3651__t38592_38682__00008830,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3651,38592,38682,2703.362757142857,2709.667241184701,6.304484041844262,6.304484041844262,0.7655420061200857,0.4231203496456146,0.0128157242821089,0.7852607298655949,0.1181519766269718,calibration,0.058179546147584915,0.061530668288469315,0.0624682791531086,0.06478206068277359,0.0666973739862442
homography_macro__20260316_162442_tp00046.mp4__track3710__t39072_39168__00008831,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3710,39072,39168,2736.9866720326936,2743.7114550106608,6.724782977967152,6.724782977967152,0.5926770623773336,0.3864407241344452,0.0183684207969744,0.7840646160031677,0.1724357156794218,calibration,0.04857054352760315,0.049575865268707275,0.050436317920684814,0.05153735727071762,0.05385979264974594
homography_macro__20260316_162442_tp00046.mp4__track3711__t39072_39186__00008832,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3711,39072,39186,2736.9866720326936,2744.97235181903,7.985679786336277,7.985679786336277,0.501445634290576,0.2559986710548401,0.0051216185026214,0.743562682845079,0.1734914926422433,calibration,0.06966044753789902,0.08271453529596329,0.0872054323554039,0.0982285812497139,0.10748062282800674
homography_macro__20260316_162442_tp00046.mp4__track3710__t39120_39222__00008833,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3710,39120,39222,2740.349063521677,2747.494145435768,7.145081914090497,7.145081914090497,0.6372997257858515,0.3864407241344452,0.0173698885087598,0.749765743566753,0.1724357156794218,calibration,0.050066545605659485,0.05143512785434723,0.052183181047439575,0.05391039326786995,0.05598003417253494
homography_macro__20260316_162442_tp00046.mp4__track3803__t39648_39750__00008834,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3803,39648,39750,2777.3353699004974,2784.4804518145875,7.145081914090042,7.145081914090042,0.4715923424810171,0.250645250082016,0.0042060456607076,0.9398176304424906,0.0308171553498839,calibration,0.10048192739486694,0.10371048003435135,0.10555515438318253,0.1089460626244545,0.11242805421352386
homography_macro__20260316_162442_tp00046.mp4__track3811__t39696_39786__00008835,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,39696,39786,2780.697761389481,2787.0022454313253,6.304484041844262,6.304484041844262,0.7460852339863777,0.5295602083206177,0.0053398058425511,0.6556266373255318,0.2240811818832093,calibration,0.05984827131032944,0.06747259944677353,0.07276886701583862,0.08585424721240997,0.09690286219120026
homography_macro__20260316_162442_tp00046.mp4__track3803__t39696_39792__00008836,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3803,39696,39792,2780.697761389481,2787.422544367448,6.724782977967152,6.724782977967152,0.4675536919385195,0.250645250082016,0.0043877422704943,0.8990561173449358,0.0803109357069268,calibration,0.08550801873207092,0.08683683723211288,0.08729766309261322,0.08844088017940521,0.08955731987953186
homography_macro__20260316_162442_tp00046.mp4__track3811__t39744_39834__00008837,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,39744,39834,2784.0601528784646,2790.364636920309,6.304484041844262,6.304484041844262,0.6960073541849852,0.2864340841770172,0.0048689152080499,0.8655903855875157,0.0569389202785418,calibration,0.07166440039873123,0.08540254831314087,0.08988205343484879,0.0990365743637085,0.10796251147985458
homography_macro__20260316_162442_tp00046.mp4__track3803__t39744_39846__00008838,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3803,39744,39846,2784.0601528784646,2791.205234792555,7.145081914090497,7.145081914090497,0.4715699721127748,0.2631269693374634,0.0050440443923262,0.8212718951401183,0.1169459785363283,calibration,0.0823657363653183,0.08948493003845215,0.09231260418891907,0.09605367481708527,0.10267956554889679
homography_macro__20260316_162442_tp00046.mp4__track3811__t39792_39882__00008839,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,39792,39882,2787.422544367448,2793.727028409293,6.304484041844717,6.304484041844717,0.6314221080392599,0.2864340841770172,0.0052778391430385,0.8419085570394877,0.0753385576163316,calibration,0.07159808278083801,0.08819907903671265,0.09319447726011276,0.10268004983663559,0.11136634647846222
homography_macro__20260316_162442_tp00046.mp4__track3811__t39840_39930__00008840,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,39840,39930,2790.784935856432,2797.0894198982764,6.304484041844262,6.304484041844262,0.659328356385231,0.3249060809612274,0.0053966934138832,0.774883933124308,0.1216324171313068,calibration,0.07393517345190048,0.08169823884963989,0.08631903678178787,0.09169985353946686,0.09873460978269577
homography_macro__20260316_162442_tp00046.mp4__track3811__t39888_39978__00008841,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,39888,39978,2794.147327345416,2800.45181138726,6.304484041844262,6.304484041844262,0.6519569624215364,0.3251907527446747,0.0055142061170149,0.7828891234417638,0.1216324171313068,calibration,0.06809000670909882,0.07216326147317886,0.07784189283847809,0.091855987906456,0.10936412960290909
homography_macro__20260316_162442_tp00046.mp4__track3811__t39936_40062__00008842,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,39936,40062,2797.5097188344,2806.3359964929814,8.826277658582057,8.826277658582057,0.5719928946346045,0.3045719563961029,0.0060574241221297,0.8489237462156806,0.0677621925664363,calibration,0.09537972509860992,0.09706923365592957,0.09858369082212448,0.1023070365190506,0.10826021432876587
homography_macro__20260316_162442_tp00046.mp4__track3811__t39984_40110__00008843,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,39984,40110,2800.872110323383,2809.698387981965,8.826277658582057,8.826277658582057,0.5742403119802475,0.3045719563961029,0.0058648764929023,0.8890541778800805,0.0541558278364385,calibration,0.09077633917331696,0.09117817878723145,0.09467703849077225,0.10390224307775497,0.1125197634100914
homography_macro__20260316_162442_tp00046.mp4__track3811__t40032_40122__00008844,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,40032,40122,2804.2345018123665,2810.5389858542108,6.304484041844262,6.304484041844262,0.6136825960129499,0.4275341928005218,0.0058859181738371,0.8715459669404831,0.0667950593171641,calibration,0.09158345311880112,0.09449339658021927,0.09675868600606918,0.10200415551662445,0.10821856558322906
homography_macro__20260316_162442_tp00046.mp4__track3811__t40080_40182__00008845,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,40080,40182,2807.59689330135,2814.741975215441,7.145081914090497,7.145081914090497,0.6219184063374996,0.4045983254909515,0.005812350980442,0.8008200003477941,0.1489729386839585,calibration,0.08738779276609421,0.09643250703811646,0.099583700299263,0.10491879284381866,0.11395011097192764
homography_macro__20260316_162442_tp00046.mp4__track3811__t40128_40230__00008846,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,40128,40230,2810.959284790334,2818.104366704424,7.145081914090042,7.145081914090042,0.6350315604358912,0.4045983254909515,0.0057773928116633,0.8667041271806447,0.1489729386839585,calibration,0.0752643570303917,0.08059390634298325,0.08385200798511505,0.09237173944711685,0.10349830240011215
homography_macro__20260316_162442_tp00046.mp4__track3811__t40176_40272__00008847,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3811,40176,40272,2814.3216762793177,2821.046459257285,6.724782977967152,6.724782977967152,0.6350560281425714,0.3916466236114502,0.0056645407306146,0.8993721617589201,0.0846328725436466,calibration,0.07624898850917816,0.07886331528425217,0.08443377166986465,0.09362305700778961,0.10342033207416534
homography_macro__20260316_162442_tp00046.mp4__track3827__t40176_40326__00008848,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3827,40176,40326,2814.3216762793177,2824.8291496823917,10.507473403073618,10.507473403073618,0.5388931669294834,0.2881582975387573,0.0052664835223831,0.7942522326246023,0.1271301288841909,calibration,0.0741392970085144,0.08564668148756027,0.09194604307413101,0.0986400619149208,0.10714413225650787
homography_macro__20260316_162442_tp00046.mp4__track3827__t40224_40368__00008849,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3827,40224,40368,2817.684067768301,2827.771242235252,10.087174466950728,10.087174466950728,0.5473003499209881,0.2881582975387573,0.0050728441189126,0.7449498108494694,0.1271301288841909,calibration,0.06507173925638199,0.0709875151515007,0.07524982839822769,0.08206500113010406,0.09440408647060394
homography_macro__20260316_162442_tp00046.mp4__track3827__t40272_40380__00008850,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3827,40272,40380,2821.046459257285,2828.611840107498,7.565380850213387,7.565380850213387,0.6063215360045433,0.2906442284584045,0.0051946754389594,0.7460924749826974,0.1271301288841909,calibration,0.08043977618217468,0.08549941331148148,0.09005264192819595,0.09611967951059341,0.1050957664847374
homography_macro__20260316_162442_tp00046.mp4__track3827__t40368_40458__00008851,D:\Embeddings_Distribution\raw_videos\20260316_162442_tp00046.mp4,20260316_162442_tp00046.mp4,3827,40368,40458,2827.771242235252,2834.0757262770967,6.304484041844717,6.304484041844717,0.8001710996031761,0.7061470746994019,0.0098747464762025,0.7570443155099671,0.0963138085525187,calibration,0.05517613887786865,0.06689909100532532,0.0701717883348465,0.07535524666309357,0.08030001074075699
